mobilenetv2lowpass,235-kfold-0-149,model,NID,0.8857770002231921,0.08328403695520997,0.04602281974472551,0.03192916906456031,6.763702869415283,20,2023-09-12 10:03:13.146434
mobilenetv2lowpass,235-kfold-0-149,model,S,0.8849221897779684,0.07586311461447694,3.1614218731501373,1.8681955801715884,5.116809844970703
mobilenetv2lowpass,235-kfold-0-149,model,L,0.8613625425003044,0.10279400505032102,1.6620180408470915,1.027316368902881,4.983355522155762
mobilenetv2lowpass,235-kfold-0-149,model,R,0.9591934342133442,0.037584395373844476,0.2718141725907387,0.26508411647027275,4.83068585395813
mobilenetv2lowpass,235-kfold-1-149,model,NID,0.9133435844433826,0.046307309373636724,0.032859121344940005,0.016828628660401603,5.036210775375366,15,2023-09-12 10:03:33.823300
mobilenetv2lowpass,235-kfold-1-149,model,S,0.8762208127215677,0.07045936847851836,4.179322857921815,2.841377314113108,5.175216197967529
mobilenetv2lowpass,235-kfold-1-149,model,L,0.9170395430091648,0.04902119688162295,1.338247228644745,1.003066747675353,5.17018985748291
mobilenetv2lowpass,235-kfold-1-149,model,R,0.955539859511527,0.032850498876452444,0.2603353634958845,0.17558934259080625,5.100248575210571
mobilenetv2lowpass,235-kfold-2-149,model,NID,0.9060490453746181,0.05863374098389815,0.03473002342022883,0.01914002392587481,4.666826963424683,20,2023-09-12 10:03:52.730564
mobilenetv2lowpass,235-kfold-2-149,model,S,0.895340890717478,0.07280952318496618,3.3135788305182197,2.23826776435919,4.577500343322754
mobilenetv2lowpass,235-kfold-2-149,model,L,0.9381492329393526,0.028323941519595212,0.8901065420221398,0.443345333290919,4.740652084350586
mobilenetv2lowpass,235-kfold-2-149,model,R,0.9560450967568268,0.028046635964474608,0.26935241629505724,0.17138118352439982,4.772286891937256
mobilenetv2lowpass,235-kfold-3-149,model,NID,0.9082850727934082,0.09170354386893456,0.03145645168603549,0.02571759026865814,4.771100044250488,19,2023-09-12 10:04:11.710061
mobilenetv2lowpass,235-kfold-3-149,model,S,0.8959116347042264,0.057279632185487164,3.274942759737984,1.614244004038026,4.609833717346191
mobilenetv2lowpass,235-kfold-3-149,model,L,0.9456635141074764,0.035003972471369466,0.8119614145501792,0.5914637652034966,4.6019206047058105
mobilenetv2lowpass,235-kfold-3-149,model,R,0.9532094487609037,0.031869314308234496,0.2795620634581322,0.18133657252242877,4.8286426067352295
mobilenetv2lowpass,235-kfold-4-149,model,NID,0.9365211124692969,0.04393496785420121,0.021819486451079274,0.012750540423320566,4.690031051635742,19,2023-09-12 10:04:30.677347
mobilenetv2lowpass,235-kfold-4-149,model,S,0.9094395003055615,0.05309732122232701,2.84183811558403,1.7650823641209308,4.672054052352905
mobilenetv2lowpass,235-kfold-4-149,model,L,0.9608630306542815,0.02490863636553657,0.6434424335292687,0.5565536217339753,4.760895252227783
mobilenetv2lowpass,235-kfold-4-149,model,R,0.9585327136365065,0.0344301871528407,0.2396342757431388,0.1741019927185199,4.692304611206055
mobilenetv2lowpass,235-kfold-0-149,model,NID,0.8857770002231921,0.08328403695520997,0.04602281974472551,0.03192916906456031,6.672759532928467,20,2023-09-12 21:59:46.324764
mobilenetv2lowpass,235-kfold-0-149,model,S,0.8697925442730575,0.0791300431125022,3.5299859616995595,1.8340914709254779,4.459624290466309
mobilenetv2lowpass,235-kfold-0-149,model,L,0.8613625425003044,0.10279400505032102,1.6620180408470915,1.027316368902881,4.629400014877319
mobilenetv2lowpass,235-kfold-0-149,model,R,0.9591934342133442,0.037584395373844476,0.2718141725907387,0.26508411647027275,4.481540203094482
mobilenetv2lowpass,235-kfold-1-149,model,NID,0.9133435844433826,0.046307309373636724,0.032859121344940005,0.016828628660401603,4.506703853607178,15,2023-09-12 22:00:04.531610
mobilenetv2lowpass,235-kfold-1-149,model,S,0.9007722186720494,0.05845922091732337,3.3508816609745136,2.3644815287896566,4.503242492675781
mobilenetv2lowpass,235-kfold-1-149,model,L,0.9170395430091648,0.04902119688162295,1.338247228644745,1.003066747675353,4.424514293670654
mobilenetv2lowpass,235-kfold-1-149,model,R,0.955539859511527,0.032850498876452444,0.2603353634958845,0.17558934259080625,4.510830640792847
mobilenetv2lowpass,235-kfold-2-149,model,NID,0.9060490453746181,0.05863374098389815,0.03473002342022883,0.01914002392587481,4.547947406768799,20,2023-09-12 22:00:22.844522
mobilenetv2lowpass,235-kfold-2-149,model,S,0.950312233640368,0.04397539680758197,1.562489979429784,1.2527893407434734,4.580851316452026
mobilenetv2lowpass,235-kfold-2-149,model,L,0.9381492329393526,0.028323941519595212,0.8901065420221398,0.443345333290919,4.472430467605591
mobilenetv2lowpass,235-kfold-2-149,model,R,0.9560450967568268,0.028046635964474608,0.26935241629505724,0.17138118352439982,4.50143575668335
mobilenetv2lowpass,235-kfold-3-149,model,NID,0.9082850727934082,0.09170354386893456,0.03145645168603549,0.02571759026865814,4.503667831420898,19,2023-09-12 22:00:41.318681
mobilenetv2lowpass,235-kfold-3-149,model,S,0.9632486512036118,0.020402121766635643,1.200491486473657,0.7377243218915652,4.6401143074035645
mobilenetv2lowpass,235-kfold-3-149,model,L,0.9456635141074764,0.035003972471369466,0.8119614145501792,0.5914637652034966,4.611006498336792
mobilenetv2lowpass,235-kfold-3-149,model,R,0.9532094487609037,0.031869314308234496,0.2795620634581322,0.18133657252242877,4.506078243255615
mobilenetv2lowpass,235-kfold-4-149,model,NID,0.9365211124692969,0.04393496785420121,0.021819486451079274,0.012750540423320566,4.453914165496826,19,2023-09-12 22:00:59.935838
mobilenetv2lowpass,235-kfold-4-149,model,S,0.9745115469571867,0.01668874634691929,0.8272404759433205,0.6079978111051637,4.472332954406738
mobilenetv2lowpass,235-kfold-4-149,model,L,0.9608630306542815,0.02490863636553657,0.6434424335292687,0.5565536217339753,4.685049533843994
mobilenetv2lowpass,235-kfold-4-149,model,R,0.9585327136365065,0.0344301871528407,0.2396342757431388,0.1741019927185199,4.790642976760864
mobilenetv2lowpass,235-kfold-0-149,model,NID,0.8864128495512261,0.07681093538477432,0.04801381555654098,0.03662735883339442,17.49023151397705,20,2023-09-13 10:37:11.747080
mobilenetv2lowpass,235-kfold-0-149,model,S,0.8697925442730575,0.0791300431125022,3.5299859616995595,1.8340914709254779,7.903763771057129
mobilenetv2lowpass,235-kfold-0-149,model,L,0.8613625425003044,0.10279400505032102,1.6620180408470915,1.027316368902881,4.533948659896851
mobilenetv2lowpass,235-kfold-0-149,model,R,0.951786454062532,0.03388179286840593,0.31689428294289523,0.24143674759596848,4.4178853034973145
mobilenetv2lowpass,235-kfold-1-149,model,NID,0.9092009454320648,0.04378058864509061,0.03456075617153975,0.016783956266995626,4.475379467010498,15,2023-09-13 10:37:29.893005
mobilenetv2lowpass,235-kfold-1-149,model,S,0.9007722186720494,0.05845922091732337,3.3508816609745136,2.3644815287896566,4.50862979888916
mobilenetv2lowpass,235-kfold-1-149,model,L,0.9170395430091648,0.04902119688162295,1.338247228644745,1.003066747675353,4.438204288482666
mobilenetv2lowpass,235-kfold-1-149,model,R,0.9612602351746667,0.022350843858136724,0.22831417762280454,0.115230025328325,4.51456880569458
mobilenetv2lowpass,235-kfold-2-149,model,NID,0.9483547089542586,0.04256644100044133,0.01905590360531798,0.015311135935511297,4.406846523284912,20,2023-09-13 10:37:48.361723
mobilenetv2lowpass,235-kfold-2-149,model,S,0.950312233640368,0.04397539680758197,1.562489979429784,1.2527893407434734,4.695057392120361
mobilenetv2lowpass,235-kfold-2-149,model,L,0.9381492329393526,0.028323941519595212,0.8901065420221398,0.443345333290919,4.583616256713867
mobilenetv2lowpass,235-kfold-2-149,model,R,0.973492089088918,0.014809786481421387,0.1633198398084436,0.09476171974756196,4.615213871002197
mobilenetv2lowpass,235-kfold-3-149,model,NID,0.9350439755764021,0.060385930729316716,0.022415646752959744,0.01678924361519442,4.593546390533447,19,2023-09-13 10:38:07.124249
mobilenetv2lowpass,235-kfold-3-149,model,S,0.9632486512036118,0.020402121766635643,1.200491486473657,0.7377243218915652,4.861110210418701
mobilenetv2lowpass,235-kfold-3-149,model,L,0.9456635141074764,0.035003972471369466,0.8119614145501792,0.5914637652034966,4.567935943603516
mobilenetv2lowpass,235-kfold-3-149,model,R,0.9741167224090197,0.0186376998347723,0.15373728056091612,0.10133123907410299,4.556933879852295
mobilenetv2lowpass,235-kfold-4-149,model,NID,0.9604360697911906,0.033980203423137074,0.013381047368398184,0.010181693010255614,4.6195361614227295,19,2023-09-13 10:38:25.832831
mobilenetv2lowpass,235-kfold-4-149,model,S,0.9745115469571867,0.01668874634691929,0.8272404759433205,0.6079978111051637,4.607712268829346
mobilenetv2lowpass,235-kfold-4-149,model,L,0.9608630306542815,0.02490863636553657,0.6434424335292687,0.5565536217339753,4.621025085449219
mobilenetv2lowpass,235-kfold-4-149,model,R,0.9780794189567472,0.01738883448204266,0.12627452119534688,0.08666756982234937,4.689334869384766
